release_date,movie,production_budget,domestic_gross,genres,studio,foreign_gross,domestic_ROI_percent,domestic_Profit
2016-09-23,TheMagnificentSeven,90000000,93432655,"Action,Adventure,Western",,,103.81406111111112,3432655
2015-12-18,AlvinandtheChipmunksTheRoadChip,90000000,85886987,,Fox,148900000,95.42998555555555,-4113013
2015-07-24,Pixels,90000000,78765986,"Action,Comedy,Sci-Fi",Sony,166100000,87.51776222222222,-11234014
2013-08-07,PercyJacksonSeaofMonsters,90000000,68559554,"Adventure,Family,Fantasy",Fox,131300000,76.17728222222222,-21440446
2016-06-10,NowYouSeeMe2,90000000,65075540,"Action,Adventure,Comedy",LG/S,269800000,72.30615555555555,-24924460
2018-03-16,TombRaider,90000000,58250803,,WB,216400000,64.72311444444443,-31749197
2011-08-19,ConantheBarbarian,90000000,21295021,,,,23.661134444444446,-68704979
2011-10-21,TheThreeMusketeers,90000000,20377913,,,,22.642125555555555,-69622087
2017-04-21,ThePromise,90000000,8224288,"Drama,History",,,9.138097777777778,-81775712
2010-11-24,TheNutcrackerin3D,90000000,195459,,Free,16000000,0.21717666666666666,-89804541
2017-12-13,Bright,90000000,0,"Action,Crime,Fantasy",,,0.0,-90000000
2018-09-14,ThePredator,88000000,51024708,,,,57.98262272727273,-36975292
2014-03-21,Divergent,85000000,150947895,"Action,Adventure,Mystery",LG/S,137900000,177.5857588235294,65947895
2012-09-28,HotelTransylvania,85000000,148313048,"Animation,Comedy,Family",Sony,210100000,174.4859388235294,63313048
2012-02-10,SafeHouse,85000000,126181630,"Action,Adventure,Crime",Uni.,81700000,148.44897647058824,41181630
2011-11-04,TowerHeist,85000000,78046570,"Action,Comedy,Crime",Uni.,74900000,91.81949411764705,-6953430
2012-03-30,MirrorMirror,85000000,64935167,,Rela.,118100000,76.39431411764706,-20064833
2011-11-23,ArthurChristmas,85000000,46462469,,Sony,101000000,54.66172823529411,-38537531
2017-01-20,xXxReturnofXanderCage,85000000,44898413,,,,52.82166235294118,-40101587
2010-07-30,CatsDogsTheRevengeofKittyGalore,85000000,43585753,,WB,68900000,51.27735647058823,-41414247
2010-08-13,ScottPilgrimvsTheWorld,85000000,31611316,,,,37.18978352941176,-53388684
2017-12-20,TheGreatestShowman,84000000,174340174,"Biography,Drama,Musical",Fox,260700000,207.54782619047617,90340174
2013-07-19,RED2,84000000,53262560,"Action,Comedy,Crime",,,63.40780952380952,-30737440
2010-08-13,TheExpendables,82000000,103068524,"Action,Adventure,Thriller",LGF,171400000,125.69332195121952,21068524
2012-03-23,TheHungerGames,80000000,408010692,"Action,Adventure,Sci-Fi",LGF,286400000,510.013365,328010692
2011-05-26,TheHangoverPartII,80000000,254464305,"Comedy,Mystery",WB,332300000,318.08038125,174464305
2017-02-10,TheLegoBatmanMovie,80000000,175750384,"Action,Animation,Comedy",,,219.68798,95750384
2015-09-25,HotelTransylvania2,80000000,169700110,,Sony,305100000,212.1251375,89700110
2013-07-12,GrownUps2,80000000,133668525,Comedy,Sony,113300000,167.08565625,53668525
2011-12-16,AlvinandtheChipmunksChipwrecked,80000000,133107389,,Fox,209600000,166.38423625000001,53107389
2010-02-19,ShutterIsland,80000000,128012934,"Mystery,Thriller",Par.,166800000,160.0161675,48012934
2011-02-11,JustGoWithIt,80000000,103028109,,Sony,111900000,128.78513625000002,23028109
2010-12-17,YogiBear,80000000,100246011,,WB,101300000,125.30751375,20246011
2010-01-15,TheBookofEli,80000000,94835059,"Action,Adventure,Drama",WB,62300000,118.54382375000002,14835059
2014-10-17,Fury,80000000,85817906,"Action,Drama,War",,,107.27238249999999,5817906
2018-09-28,Smallfoot,80000000,83240103,,WB,130900000,104.05012875,3240103
2011-07-08,Zookeeper,80000000,80360866,,Sony,89500000,100.45108250000001,360866
2013-12-20,WalkingwithDinosaurs,80000000,36076121,,Fox,90500000,45.09515125,-43923879
2015-10-23,TheLastWitchHunter,80000000,27367660,,LG/S,119600000,34.209575,-52632340
2014-02-21,Pompeii,80000000,23169033,"Action,Adventure,Drama",TriS,94600000,28.96129125,-56830967
2010-04-22,Oceans,80000000,19422319,,BV,63200000,24.27789875,-60577681
2012-02-10,Journey2TheMysteriousIsland,79000000,103860290,,WB (NL),231400000,131.46872151898734,24860290
2011-11-11,JackandJill,79000000,74158157,,Sony,75500000,93.87108481012658,-4841843
2013-09-27,CloudywithaChanceofMeatballs2,78000000,119793567,,Sony,154500000,153.58149615384616,41793567
2012-12-31,AstÃ©rixetObÃ©lixAuservicedeSaMajestÃ©,77600000,0,,,,0.0,-77600000
2016-02-12,TheLittlePrince,77500000,1311213,,EOne,96200000,1.6918877419354839,-76188787
2018-07-20,TheEqualizer2,77000000,102084362,,Sony,88300000,132.57709350649353,25084362
2013-07-03,DespicableMe2,76000000,368065385,"Adventure,Animation,Comedy",Uni.,602700000,484.2965592105263,292065385
2016-07-08,TheSecretLifeofPets,75000000,368384330,"Adventure,Animation,Comedy",Uni.,507100000,491.1791066666667,293384330
2018-11-09,DrSeussâTheGrinch,75000000,270620950,,,,360.82793333333336,195620950
2016-12-21,Sing,75000000,270329045,"Animation,Comedy,Family",Uni.,363800000,360.43872666666664,195329045
2017-06-30,DespicableMe3,75000000,264624300,,Uni.,770200000,352.8324,189624300
2010-06-25,GrownUps,75000000,162001186,Comedy,Sony,109400000,216.00158133333332,87001186
2013-05-31,NowYouSeeMe,75000000,117723989,"Crime,Mystery,Thriller",LG/S,234000000,156.9653186666667,42723989
2018-08-03,ChristopherRobin,75000000,99215042,,,,132.28672266666666,24215042
2011-11-11,Immortals,75000000,83504017,"Action,Drama,Fantasy",Rela.,143400000,111.33868933333333,8504017
2010-06-04,Killers,75000000,47059963,,LGF,51100000,62.74661733333333,-27940037
2015-08-14,TheManFromUNCLE,75000000,45445109,,WB,64400000,60.59347866666667,-29554891
2011-03-25,SuckerPunch,75000000,36392502,"Action,Adventure,Fantasy",WB,53400000,48.523336,-38607498
2016-10-28,Inferno,75000000,34343574,"Action,Adventure,Crime",Sony,185700000,45.791432,-40656426
2015-07-10,Minions,74000000,336045770,"Adventure,Animation,Comedy",Uni.,823400000,454.1159054054054,262045770
2015-02-06,TheSpongeBobMovieSpongeOutofWater,74000000,162994032,,Par.,162200000,220.2622054054054,88994032
2016-05-20,TheAngryBirdsMovie,73000000,107509366,,Sony,244800000,147.27310410958904,34509366
2018-06-08,Oceanâs8,70000000,140218711,,,,200.31244428571426,70218711
2017-11-10,DaddyâsHome2,70000000,104029443,,,,148.61348999999998,34029443
2013-03-22,OlympusHasFallen,70000000,98927592,"Action,Thriller",FD,71300000,141.32513142857144,28927592
2011-03-11,BattleLosAngeles,70000000,83552429,"Action,Sci-Fi",Sony,128300000,119.36061285714285,13552429
2011-12-25,WarHorse,70000000,79883359,"Drama,History,War",BV,97700000,114.1190842857143,9883359
2014-02-07,TheMonumentsMen,70000000,78031620,"Comedy,Drama,History",Sony,77000000,111.47374285714287,8031620
2016-09-23,Storks,70000000,72679278,,WB,110700000,103.82754000000001,2679278
2012-01-20,UnderworldAwakening,70000000,62321039,"Action,Fantasy,Horror",SGem,97800000,89.03005571428572,-7678961
2017-09-22,TheLegoNinjagoMovie,70000000,59281555,,,,84.68793571428571,-10718445
2014-10-10,DraculaUntold,70000000,55991880,"Action,Drama,Fantasy",Uni.,160800000,79.9884,-14008120
2010-09-24,WallStreet2MoneyNeverSleeps,70000000,52474616,,,,74.96373714285714,-17525384
2011-01-14,TheDilemma,70000000,48475290,,Uni.,21200000,69.25041428571429,-21524710
2012-06-15,RockofAges,70000000,38518613,,WB (NL),20900000,55.02659,-31481387
2016-01-29,TheFinestHours,70000000,27569558,,BV,24500000,39.385082857142855,-42430442
2013-10-18,EscapePlan,70000000,25135965,"Action,Crime,Mystery",LG/S,112200000,35.908521428571426,-44864035
2011-09-23,KillerElite,70000000,25124986,"Action,Crime,Thriller",ORF,31300000,35.89283714285714,-44875014
2014-01-10,TheLegendofHercules,70000000,18848538,,LG/S,42400000,26.926482857142858,-51151462
2014-05-09,LegendsofOzDorothyâsReturn,70000000,8462347,,,,12.089067142857143,-61537653
2015-01-16,Blackhat,70000000,8005980,,Uni.,11600000,11.437114285714285,-61994020
2010-05-28,Agora,70000000,619423,,NM,38400000,0.88489,-69380577
2010-07-09,DespicableMe,69000000,251513985,"Animation,Comedy,Family",Uni.,291600000,364.51302173913047,182513985
2010-07-30,DinnerforSchmucks,69000000,73026337,,P/DW,13800000,105.83527101449275,4026337
2018-03-02,RedSparrow,69000000,46874505,,Fox,104700000,67.9340652173913,-22125495
2010-06-30,TheTwilightSagaEclipse,68000000,300531751,"Adventure,Drama,Fantasy",Sum.,398000000,441.9584573529412,232531751
2015-06-26,Ted2,68000000,81476385,Comedy,Uni.,135200000,119.81821323529411,13476385
2011-02-25,HallPass,68000000,45060734,"Comedy,Romance",WB (NL),38100000,66.26578529411765,-22939266
2017-12-22,Downsizing,68000000,24449754,,Par.,30600000,35.955520588235295,-43550246
2012-03-02,DoctorSeussTheLorax,67500000,214030500,,,,317.08222222222224,146530500
2012-06-22,AbrahamLincolnVampireHunter,67500000,37519139,"Action,Fantasy,Horror",Fox,79000000,55.58390962962962,-29980861
2014-03-14,NeedforSpeed,66000000,43568507,"Action,Crime,Thriller",BV,159700000,66.01288939393939,-22431493
2012-11-09,Lincoln,65000000,182207973,"Biography,Drama,History",BV,93100000,280.3199584615385,117207973
2018-07-13,HotelTransylvania3SummerVacation,65000000,167500092,,Sony,361100000,257.6924492307692,102500092
2012-12-25,LesMiserables,65000000,148809770,,,,228.93810769230768,83809770
2014-12-25,Unbroken,65000000,115637895,"Biography,Drama,Sport",Uni.,47800000,177.90445384615384,50637895
2015-06-05,Spy,65000000,110825712,"Action,Comedy,Crime",Fox,124800000,170.50109538461538,45825712
2010-11-05,DueDate,65000000,100539043,"Adventure,Comedy",WB,111200000,154.67545076923076,35539043
2014-12-19,Annie,65000000,85911262,,,,132.1711723076923,20911262
2016-08-12,PeteâsDragon,65000000,76233151,,,,117.28177076923076,11233151
2012-05-16,TheDictator,65000000,59650222,Comedy,Par.,119700000,91.7695723076923,-5349778
2012-02-17,ThisMeansWar,65000000,54760791,"Action,Comedy,Romance",Fox,101700000,84.24737076923077,-10239209
2015-02-27,Focus,65000000,53862963,"Comedy,Crime,Drama",,,82.86609692307692,-11137037
2012-11-21,RedDawn,65000000,44806783,,,,68.93351230769231,-20193217
2015-09-18,Everest,65000000,43482270,"Action,Adventure,Biography",,,66.89580000000001,-21517730
2012-09-14,ResidentEvilRetribution,65000000,42345531,"Action,Horror,Sci-Fi",SGem,197700000,65.14697076923078,-22654469
2014-01-24,IFrankenstein,65000000,19075290,,LGF,52100000,29.346600000000002,-45924710
2014-08-22,SinCityADametoKillFor,65000000,13757804,"Crime,Thriller",,,21.165852307692308,-51242196
2016-12-25,LivebyNight,65000000,10378555,,,,15.967007692307691,-54621445
2015-09-04,Tianjiangxiongshi,65000000,74070,,,,0.11395384615384616,-64925930
2018-10-26,AirStrike,65000000,0,,,,0.0,-65000000
2011-04-01,Hop,63000000,108085305,,Uni.,75900000,171.56397619047618,45085305
2017-09-15,AmericanAssassin,63000000,36249674,,LGF,31000000,57.539165079365084,-26750326
2015-12-25,TheHatefulEight,62000000,54117416,"Crime,Drama,Mystery",Wein.,101600000,87.28615483870968,-7882584
2014-10-03,GoneGirl,61000000,167767189,"Drama,Mystery,Thriller",Fox,201600000,275.0281786885246,106767189
2015-09-18,MazeRunnerTheScorchTrials,61000000,81697192,"Action,Sci-Fi,Thriller",Fox,230600000,133.92982295081967,20697192
2013-08-02,2Guns,61000000,75612460,"Action,Comedy,Crime",Uni.,56300000,123.95485245901638,14612460
2018-01-26,MazeRunnerTheDeathCure,61000000,58032443,,Fox,230200000,95.1351524590164,-2967557
2016-02-19,MeiRenYu,60720000,3229457,,,,5.318605072463768,-57490543
2014-02-07,TheLegoMovie,60000000,257784718,"Action,Adventure,Animation",,,429.64119666666664,197784718
2016-09-09,Sully,60000000,125070033,"Biography,Drama",WB,115700000,208.450055,65070033
2010-10-15,Red,60000000,90380162,,Sum.,108600000,150.63360333333333,30380162
2010-08-13,EatPrayLove,60000000,80574010,,Sony,124000000,134.29001666666667,20574010
2012-12-21,JackReacher,60000000,80070736,"Action,Crime,Thriller",Par.,138300000,133.45122666666666,20070736
2011-09-09,Contagion,60000000,75658097,"Action,Drama,Thriller",WB,59800000,126.09682833333333,15658097
2016-03-04,LondonHasFallen,60000000,62524260,"Action,Thriller",Focus,143200000,104.2071,2524260
2016-10-21,JackReacherNeverGoBack,60000000,58697076,"Action,Thriller",Par.,103400000,97.82845999999999,-1302924
2017-05-25,Baywatch,60000000,58060186,"Action,Comedy,Crime",Par.,119800000,96.76697666666666,-1939814
2015-12-25,Joy,60000000,56451232,Drama,Fox,44700000,94.08538666666666,-3548768
2012-08-17,ParaNorman,60000000,56003051,,Focus,51100000,93.33841833333332,-3996949
2014-09-26,TheBoxtrolls,60000000,50837305,,Focus,58400000,84.72884166666667,-9162695
2017-08-04,TheDarkTower,60000000,50701325,"Action,Adventure,Fantasy",Sony,62500000,84.50220833333333,-9298675
2014-01-17,JackRyanShadowRecruit,60000000,50577412,"Action,Drama,Thriller",Par.,84900000,84.29568666666667,-9422588
2018-12-25,Vice,60000000,47836282,,Annapurna,28200000,79.72713666666667,-12163718
2013-01-11,GangsterSquad,60000000,46000903,"Action,Crime,Drama",WB,59200000,76.66817166666667,-13999097
2017-04-07,SmurfsTheLostVillage,60000000,45020282,,Sony,152200000,75.03380333333334,-14979718
2018-10-12,FirstMan,60000000,44936545,,Uni.,60800000,74.89424166666667,-15063455
2010-01-29,EdgeofDarkness,60000000,43313890,,WB,37800000,72.18981666666666,-16686110
2012-09-21,TroublewiththeCurve,60000000,35763137,,WB,13200000,59.605228333333336,-24236863
2013-08-21,TheMortalInstrumentsCityofBones,60000000,31165421,"Action,Fantasy,Horror",SGem,64200000,51.942368333333334,-28834579
2011-05-13,Priest,60000000,29136626,"Action,Adventure,Fantasy",SGem,49200000,48.56104333333333,-30863374
2014-02-14,WinterâsTale,60000000,12600231,,,,21.000384999999998,-47399769
2017-02-24,RockDog,60000000,9420546,,LG/S,,15.70091,-50579454
2015-01-23,Mortdecai,60000000,7696134,,LGF,39600000,12.826889999999999,-52303866
2016-02-05,XiYouJizhiSunWuKongSanDaBaiGuJing,60000000,709982,,,,1.1833033333333334,-59290018
2015-12-11,TheRidiculous6,60000000,0,,,,0.0,-60000000
2018-03-23,SherlockGnomes,59000000,43242871,,Par.,47100000,73.29300169491525,-15757129
2016-02-12,Deadpool,58000000,363070709,"Action,Adventure,Comedy",Fox,420000000,625.9839810344827,305070709
2014-12-25,AmericanSniper,58000000,350126372,"Action,Biography,Drama",WB,197300000,603.6661586206897,292126372
2015-10-16,Goosebumps,58000000,80069458,,Sony,70100000,138.05078965517242,22069458
2012-01-20,RedTails,58000000,49876377,,Fox,489000,85.99375344827587,-8123623
2013-06-07,TheInternship,58000000,44672764,Comedy,Fox,48800000,77.02200689655172,-13327236
2017-03-24,Life,58000000,30234022,"Horror,Sci-Fi,Thriller",,,52.127624137931036,-27765978
2010-09-10,ResidentEvilAfterlife,57500000,60128566,"Action,Adventure,Horror",SGem,240100000,104.57141913043478,2628566
2012-06-15,ThatsMyBoy,57500000,36931089,,Sony,20800000,64.22798086956522,-20568911
2012-02-17,GhostRiderSpiritofVengeance,57000000,51774002,"Action,Fantasy,Thriller",Sony,80800000,90.83158245614035,-5225998
2014-12-25,IntotheWoods,56200000,128002372,"Adventure,Comedy,Drama",BV,85100000,227.7622277580071,71802372
2016-01-22,Zhuoyaoji,56000000,32766,,,,0.058510714285714284,-55967234
2018-11-02,BohemianRhapsody,55000000,216303339,,Fox,687200000,393.27879818181816,161303339
2017-02-10,FiftyShadesDarker,55000000,114434010,,Uni.,267000000,208.06183636363636,59434010
2013-10-11,CaptainPhillips,55000000,107136417,"Biography,Drama,Thriller",Sony,111700000,194.79348545454545,52136417
2017-11-10,MurderontheOrientExpress,55000000,102826543,"Crime,Drama,Mystery",,,186.9573509090909,47826543
2014-09-26,TheEqualizer,55000000,101530738,"Action,Crime,Thriller",Sony,90800000,184.60134181818182,46530738
2018-02-09,FiftyShadesFreed,55000000,100407760,,Uni.,271500000,182.55956363636363,45407760
2010-04-09,DateNight,55000000,98711404,"Comedy,Crime,Romance",Fox,53600000,179.47528,43711404
2015-01-16,Paddington,55000000,76223578,,W/Dim.,191800000,138.58832363636364,21223578
2011-06-17,MrPopperssPenguins,55000000,68224452,,,,124.04445818181817,13224452
2013-11-01,FreeBirds,55000000,55750480,,Rela.,54600000,101.36450909090908,750480
2014-03-21,MuppetsMostWanted,55000000,51178893,,BV,29200000,93.05253272727273,-3821107
2016-08-19,KuboandtheTwoStrings,55000000,48023088,"Action,Adventure,Animation",Focus,21900000,87.31470545454545,-6976912
2010-11-24,Burlesque,55000000,39440655,,SGem,50100000,71.71028181818183,-15559345
2012-07-27,TheWatch,55000000,34353000,"Action,Comedy,Horror",Fox,32900000,62.46000000000001,-20647000
2018-02-23,Annihilation,55000000,32732301,,,,59.51327454545454,-22267699
2015-10-16,CrimsonPeak,55000000,31090320,"Drama,Fantasy,Horror",Uni.,43600000,56.527854545454545,-23909680
2012-04-27,ThePiratesBandofMisfits,55000000,31051126,,Sony,92000000,56.45659272727273,-23948874
2013-02-01,BullettotheHead,55000000,9489829,,WB,,17.254234545454544,-45510171
2015-09-18,BlackMass,53000000,62575678,"Biography,Crime,Drama",WB,37200000,118.06731698113207,9575678
2012-12-19,ZeroDarkThirty,52500000,95720716,"Drama,Thriller",Sony,37100000,182.32517333333334,43220716
2010-02-12,ValentinesDay,52000000,110485654,"Comedy,Romance",WB (NL),106000000,212.47241153846153,58485654
2011-08-05,TheChangeUp,52000000,37243418,"Comedy,Fantasy",Uni.,38400000,71.62195769230769,-14756582
2010-02-05,FromParisWithLove,52000000,24077427,,,,46.302744230769235,-27922573
2018-08-17,Alpha,51000000,35851379,,Studio 8,62300000,70.29682156862745,-15148621
2011-03-04,TheAdjustmentBureau,50200000,62495645,"Romance,Sci-Fi,Thriller",Uni.,65400000,124.49331673306774,12295645
2012-06-29,Ted,50000000,218665740,"Comedy,Fantasy",Uni.,330600000,437.33148,168665740
2014-06-13,22JumpStreet,50000000,191719337,"Action,Comedy,Crime",Sony,139600000,383.438674,141719337
2015-12-25,DaddyâsHome,50000000,150357137,,,,300.714274,100357137
2016-06-17,CentralIntelligence,50000000,127440871,"Action,Comedy,Crime",WB (NL),89500000,254.88174199999997,77440871
2013-12-18,Anchorman2TheLegendContinues,50000000,127352707,Comedy,Par.,46300000,254.70541400000002,77352707
2011-06-10,Super8,50000000,127004179,"Mystery,Sci-Fi,Thriller",Par.,133100000,254.00835800000002,77004179
2018-11-21,CreedII,50000000,115715889,,MGM,98300000,231.431778,65715889
2018-02-09,PeterRabbit,50000000,115234093,,Sony,236000000,230.468186,65234093
2018-12-14,TheMule,50000000,103804407,,WB,68700000,207.608814,53804407
2014-02-28,NonStop,50000000,91742160,"Action,Mystery,Thriller",Uni.,130600000,183.48432,41742160
2013-08-09,DisneyPlanes,50000000,90282580,,,,180.56516,40282580
2017-07-28,TheEmojiMovie,50000000,86089513,,Sony,131699999,172.179026,36089513
2011-07-29,CrazyStupidLove,50000000,84351197,"Comedy,Drama,Romance",WB,58500000,168.702394,34351197
2017-12-22,ThePost,50000000,81903458,"Biography,Drama,History",Fox,97900000,163.806916,31903458
2011-12-23,WeBoughtaZoo,50000000,75624550,"Comedy,Drama,Family",Fox,44500000,151.2491,25624550
2011-09-23,Moneyball,50000000,75605492,"Biography,Drama,Sport",Sony,34600000,151.210984,25605492
2014-07-18,PlanesFireandRescue,50000000,59157732,,,,118.31546399999999,9157732
2012-04-06,AmericanReunion,50000000,56758835,Comedy,Uni.,178000000,113.51767,6758835
2013-01-25,HanselGretelWitchHunters,50000000,55703475,"Action,Fantasy,Horror",,,111.40695000000001,5703475
2011-02-18,IamNumberFour,50000000,55100437,,,,110.200874,5100437
2016-01-15,13HoursTheSecretSoldiersofBenghazi,50000000,52853219,,Par.,16600000,105.70643799999999,2853219
2017-09-29,AmericanMade,50000000,51342000,"Action,Biography,Comedy",Uni.,83500000,102.684,1342000
2014-10-17,TheBookofLife,50000000,50151543,,,,100.303086,151543
2014-08-08,IntotheStorm,50000000,47602194,,,,95.204388,-2397806
2014-10-10,TheJudge,50000000,47119388,"Crime,Drama",WB,37300000,94.238776,-2880612
2016-08-19,WarDogs,50000000,43034523,"Comedy,Crime,Drama",WB,43200000,86.069046,-6965477
2016-05-20,TheNiceGuys,50000000,36261763,"Action,Comedy,Crime",WB,26500000,72.523526,-13738237
2010-06-04,Marmaduke,50000000,33644788,,Fox,50100000,67.289576,-16355212
2010-10-15,Hereafter,50000000,32746941,,WB,72500000,65.493882,-17253059
2016-02-12,Zoolander2,50000000,28848693,,Par.,27900000,57.697385999999995,-21151307
2013-03-29,TheHost,50000000,26623701,"Action,Adventure,Drama",,,53.247402,-23376299
2015-03-13,RunAllNight,50000000,26461644,,WB,45200000,52.923288,-23538356
2011-04-08,YourHighness,50000000,21596445,,Uni.,3300000,43.19289,-28403555
2016-09-16,Snowden,50000000,21587519,"Biography,Drama,Thriller",ORF,15700000,43.175038,-28412481
2011-09-30,DreamHouse,50000000,21302340,,Uni.,17200000,42.60468,-28697660
2016-06-24,FreeStateofJones,50000000,20810036,,STX,4200000,41.620072,-29189964
2013-02-14,BeautifulCreatures,50000000,19452138,,,,38.904275999999996,-30547862
2011-02-25,DriveAngry,50000000,10721033,,Sum.,18200000,21.442066,-39278967
2018-02-16,EarlyMan,50000000,8267544,,LGF,46400000,16.535088000000002,-41732456
2015-04-17,Child44,50000000,1224330,,LG/S,11700000,2.4486600000000003,-48775670
2013-03-15,UpsideDown,50000000,102118,,MNE,8000000,0.204236,-49897882
2015-10-02,Shanghai,50000000,46425,,Wein.,9200000,0.09285,-49953575
2015-03-06,Chappie,49000000,31569268,"Action,Crime,Drama",Sony,70500000,64.4270775510204,-17430732
2012-11-16,AnnaKarenina,49000000,12816367,,Focus,56100000,26.15585102040816,-36183633
2015-01-09,Taken3,48000000,89256424,"Action,Thriller",Fox,237200000,185.95088333333334,41256424
2018-11-16,InstantFamily,48000000,67363237,,Par.,53200000,140.34007708333334,19363237
2010-01-22,ToothFairy,48000000,60022256,,Fox,52400000,125.04636666666667,12022256
2016-07-13,TheInfiltrator,47500000,15436808,,BG,,32.49854315789474,-32063192
2016-11-11,Arrival,47000000,100546139,"Drama,Mystery,Sci-Fi",Par.,102800000,213.9279553191489,53546139
2010-06-18,JonahHex,47000000,10547117,,WB,356000,22.440674468085106,-36452883
2016-12-23,Silence,46500000,7100177,,,,15.269197849462365,-39399823
2013-11-01,MrNobody,46500000,3622,,Magn.,3500000,0.0077892473118279576,-46496378
2013-09-20,Prisoners,46000000,61002302,"Crime,Drama,Mystery",WB,61100000,132.6137,15002302
2010-12-31,ArthurandtheWarofTwoWorlds,45500000,347136,,,,0.7629362637362638,-45152864
2012-10-05,Taken2,45000000,139854287,"Action,Thriller",Fox,236300000,310.78730444444443,94854287
2017-12-22,PitchPerfect3,45000000,104897530,,Uni.,80500000,233.10562222222222,59897530
2011-11-23,TheMuppets,45000000,88625922,,BV,76600000,196.94649333333334,43625922
2016-10-07,TheGirlontheTrain,45000000,75395035,"Crime,Drama,Mystery",Strand,97100,167.5445222222222,30395035
2010-03-19,TheBountyHunter,45000000,67061228,"Action,Comedy,Romance",Sony,69300000,149.0249511111111,22061228
2016-12-09,OfficeChristmasParty,45000000,54767494,,Par.,59700000,121.70554222222223,9767494
2012-07-06,Savages,45000000,47323100,"Crime,Drama,Thriller",,,105.16244444444445,2323100
2014-05-23,Blended,45000000,46290741,"Comedy,Romance",WB,81700000,102.86831333333333,1290741
2017-06-16,AllEyezonMe,45000000,44922302,,LG/S,,99.82733777777779,-77698
2010-02-19,TheGhostWriter,45000000,15541549,"Drama,Mystery,Thriller",Sum.,44700000,34.53677555555556,-29458451
2012-09-21,Dredd,45000000,13414714,"Action,Crime,Sci-Fi",LGF,22200000,29.810475555555556,-31585286
2011-10-28,TheRumDiary,45000000,13109815,,FD,10800000,29.132922222222223,-31890185
2018-12-21,WelcometoMarwen,45000000,10763520,,Uni.,2100000,23.918933333333335,-34236480
2011-10-21,JohnnyEnglishReborn,45000000,8406711,"Action,Adventure,Comedy",Uni.,151800000,18.68158,-36593289
2012-12-31,Foodfight,45000000,0,,,,0.0,-45000000
2012-10-12,Argo,44500000,136025503,"Biography,Drama,Thriller",WB,96300000,305.6752876404494,91525503
2010-07-30,CharlieStCloud,44000000,31206263,,Uni.,17000000,70.923325,-12793737
2014-02-06,TheInterview,44000000,6105175,Comedy,,,13.875397727272729,-37894825
2013-06-28,TheHeat,43000000,159581587,"Action,Comedy,Crime",Fox,70300000,371.1199697674419,116581587
2018-11-09,TheGirlintheSpiderâsWeb,43000000,14828555,,,,34.48501162790698,-28171445
2017-01-06,AMonsterCalls,43000000,3740823,,Focus,43600000,8.699588372093023,-39259177
2011-01-28,TheMechanic,42500000,29121498,"Action,Crime,Thriller",CBS,47000000,68.52117176470588,-13378502
2012-03-16,21JumpStreet,42000000,138447667,"Action,Comedy,Crime",Sony,63100000,329.63730238095235,96447667
2017-05-12,Snatched,42000000,45852178,,Fox,15000000,109.17185238095237,3852178
2012-10-12,HereComestheBoom,42000000,45290318,,Sony,27800000,107.83409047619048,3290318
2011-03-11,RedRidingHood,42000000,37662162,"Fantasy,Horror,Mystery",WB,51500000,89.67181428571429,-4337838
2018-12-25,HolmesWatson,42000000,30568743,,,,72.78272142857143,-11431257
2012-01-27,OnefortheMoney,42000000,26414527,,,,62.891730952380954,-15585473
2012-01-27,ManonaLedge,42000000,18620000,"Action,Adventure,Crime",LG/S,27600000,44.333333333333336,-23380000
2010-12-03,TheWarriorsWay,42000000,5666340,,Rela.,5400000,13.491285714285715,-36333660
2010-05-28,Micmacs,42000000,1259693,,SPC,15100000,2.9992690476190473,-40740307
2015-12-31,PourquoijaipasmangÃ©monpÃ¨re,42000000,0,,,,0.0,-42000000
2011-10-14,TheBigYear,41000000,7204138,,Fox,244000,17.571068292682927,-33795862
2010-06-11,TheKarateKid,40000000,176591618,"Action,Drama,Family",Sony,182500000,441.479045,136591618
2015-02-13,FiftyShadesofGrey,40000000,166167230,"Drama,Romance,Thriller",Uni.,404800000,415.418075,126167230
2013-12-13,AmericanHustle,40000000,150117807,"Crime,Drama",Sony,101100000,375.2945175,110117807
2014-07-25,Lucy,40000000,126573960,"Action,Sci-Fi,Thriller",Uni.,336700000,316.4349,86573960
2013-12-25,LoneSurvivor,40000000,125095601,"Action,Biography,Drama",Uni.,29700000,312.73900249999997,85095601
2016-06-10,TheConjuring2TheEnfieldPoltergeist,40000000,102470008,,,,256.17502,62470008
2010-10-01,TheSocialNetwork,40000000,96962694,"Biography,Drama",Sony,128000000,242.406735,56962694
2017-02-10,JohnWickChapterTwo,40000000,92029184,,LG/S,79500000,230.07296,52029184
2016-01-15,RideAlong2,40000000,90862685,,Uni.,33400000,227.15671249999997,50862685
2015-03-27,GetHard,40000000,90411453,"Comedy,Crime",WB,21400000,226.02863250000001,50411453
2016-10-14,TheAccountant,40000000,86260045,"Action,Crime,Drama",WB,68900000,215.6501125,46260045
2014-11-14,DumbandDumberTo,40000000,86208010,"Adventure,Comedy",Uni.,83600000,215.520025,46208010
2014-04-25,TheOtherWoman,40000000,83911193,"Comedy,Romance",IFC,427000,209.7779825,43911193
2015-09-25,TheIntern,40000000,75764672,"Comedy,Drama",WB,118800000,189.41168,35764672
2015-10-16,BridgeofSpies,40000000,72313754,"Drama,History,Thriller",BV,93200000,180.78438500000001,32313754
