release_date,movie,production_budget,domestic_gross,genres,studio,foreign_gross,domestic_ROI_percent,domestic_Profit,Seasons,Adventure,,Thriller,Fantasy,History,Comedy,Western,Action,War,Sport,Crime,Horror,Musical,Drama,Music,Animation,Mystery,Biography,Family,Sci-Fi,Romance
2017-08-11,AnnabelleCreation,15000000,102092201,,WB (NL),204400000,680.6146733333334,87092201,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-25,JackassPresentsBadGrandpa,15000000,102003019,,Par.,49800000,680.0201266666667,87003019,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-28,TheImitationGame,15000000,91125143,"Biography,Drama,Thriller",Wein.,142400000,607.5009533333333,76125143,Autumn,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013-01-18,Mama,15000000,71628180,"Horror,Thriller",Uni.,74800000,477.5212,56628180,Winter,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-01-18,Mama,15000000,71628180,"Horror,Thriller",Osci.,1100000,477.5212,56628180,Winter,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010-03-19,DiaryofaWimpyKid,15000000,64003625,,Fox,11700000,426.6908333333333,49003625,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-03,TheWomaninBlack,15000000,54333290,"Drama,Fantasy,Horror",CBS,73400000,362.22193333333325,39333290,Winter,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2018-08-10,BlacKkKlansman,15000000,49275340,,Focus,44000000,328.5022666666667,34275340,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-22,Snitch,15000000,42930462,,LG/S,,286.20308,27930462,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-04,Krampus,15000000,42725475,,Uni.,18800000,284.8365,27725475,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-21,EndofWatch,15000000,41003371,"Action,Crime,Drama",ORF,7100000,273.3558066666667,26003371,Autumn,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2014-12-03,Wild,15000000,37880356,"Adventure,Biography,Drama",,,252.53570666666664,22880356,Winter,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014-11-07,TheTheoryofEverything,15000000,35893537,"Biography,Drama,Romance",Focus,87800000,239.29024666666663,20893537,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2011-09-16,Drive,15000000,35060689,"Crime,Drama",,,233.73792666666668,20060689,Autumn,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2018-11-23,TheFavourite,15000000,34366783,,FoxS,61600000,229.1118866666667,19366783,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-22,WhentheGameStandsTall,15000000,30127963,,TriS,,200.85308666666668,15127963,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-08,HomeAgain,15000000,27020284,,ORF,,180.13522666666665,12020284,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-23,RamonaandBeezus,15000000,26167002,,Fox,1100000,174.44668,11167002,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-27,TheNovemberMan,15000000,25018119,,Rela.,7500000,166.78746,10018119,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-29,ThePlaceBeyondthePines,15000000,21403519,"Crime,Drama,Thriller",Focus,14100000,142.69012666666669,6403519,Spring,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2016-04-29,Keanu,15000000,20591853,,WB (NL),,137.27902,5591853,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-22,CountryStrong,15000000,20218921,,SGem,310000,134.79280666666668,5218921,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-25,AMostWantedMan,15000000,17237855,,RAtt.,19000000,114.91903333333332,2237855,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-02,TheManwiththeIronFists,15000000,15634090,,Uni.,4099999,104.22726666666668,634090,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-30,KillingThemSoftly,15000000,14945541,"Crime,Thriller",Wein.,22900000,99.63694,-54459,Autumn,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-08-19,OneDay,15000000,13843771,"Drama,Romance",Focus,45500000,92.29180666666666,-1156229,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2017-01-20,TheFounder,15000000,12786053,,Wein.,11300000,85.24035333333333,-2213947,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23,QueenofKatwe,15000000,8874389,,BV,1500000,59.162593333333334,-6125611,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-04,PromisedLand,15000000,7597898,,,,50.65265333333333,-7402102,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-08,HotelArtemis,15000000,6708137,,Global Road,6000000,44.72091333333334,-8291863,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-30,ScoutsGuidetotheZombieApocalypse,15000000,3703046,,Par.,12400000,24.68697333333333,-11296954,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-22,YouWillMeetaTallDarkStranger,15000000,3247816,,SPC,31000000,21.65210666666667,-11752184,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-23,RocktheKasbah,15000000,3020665,,,,20.137766666666668,-11979335,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-15,NeverLetMeGo,15000000,2434652,"Drama,Romance,Sci-Fi",FoxS,7000000,16.231013333333333,-12565348,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2016-09-09,TheDisappointmentsRoom,15000000,2423467,,Rela.,,16.156446666666664,-12576533,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-03,TheComedian,15000000,1658706,,,,11.05804,-13341294,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-16,CÃ¬kÃ¨NiÃ¨YinniÃ¡ng,15000000,632542,,,,4.216946666666667,-14367458,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-26,TheReluctantFundamentalist,15000000,528731,,IFC,,3.5248733333333333,-14471269,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-27,Centurion,15000000,123570,,Magn.,6700000,0.8238000000000001,-14876430,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-06,WinnieMandela,15000000,61847,,,,0.4123133333333333,-14938153,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-04,TheSonofNoOne,15000000,30680,,Anch.,,0.20453333333333332,-14969320,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-06,Khumba,15000000,0,,MNE,27200000,0.0,-15000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05,AFewBestMen,15000000,0,,,,0.0,-15000000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-10,AutÃ³mata,15000000,0,,,,0.0,-15000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-31,ChiamatemiFrancescoIlpapadellagente,15000000,0,,,,0.0,-15000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-05,Sansuksigin,15000000,0,,,,0.0,-15000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-17,InDubiousBattle,15000000,0,,,,0.0,-15000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,BrokenHorses,15000000,0,,,,0.0,-15000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,MagicMikeXXL,14500000,66013057,,WB,56500000,455.26246206896553,51513057,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-22,EllesappelaitSarah,14500000,7691700,,,,53.04620689655172,-6808300,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-05,Freedom,14500000,0,,,,0.0,-14500000,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-31,ThePossession,14000000,49130588,,LGF,36300000,350.93277142857147,35130588,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-24,TylerPerrysGoodDeeds,14000000,35025791,,LGF,553000,250.18422142857145,21025791,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13,TheIronLady,14000000,29959436,,Wein.,84900000,213.99597142857144,15959436,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12,OurFamilyWedding,14000000,20255281,,FoxS,1200000,144.68057857142858,6255281,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20,HotTubTimeMachine2,14000000,12314651,,Par.,767000,87.96179285714287,-1685349,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-26,FunSize,14000000,9409538,,Par.,2000000,67.21098571428571,-4590462,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-23,Suffragette,14000000,4702420,,Focus,11300000,33.58871428571429,-9297580,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,MrTurner,14000000,3958546,,SPC,18200000,28.27532857142857,-10041454,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-06,Flipped,14000000,1755212,,WB,,12.537228571428573,-12244788,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-25,Lesherbesfolles,14000000,403952,,,,2.8853714285714283,-13596048,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-30,Margaret,14000000,47185,,FoxS,,0.3370357142857143,-13952815,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-01,ReignofAssassins,14000000,0,,,,0.0,-14000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12,SevenPsychopaths,13500000,15024049,"Comedy,Crime",CBS,4400000,111.28925185185186,1524049,Autumn,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-04-01,TheLastGodfather,13400000,164247,,RAtt.,16600000,1.2257238805970148,-13235753,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-04,UndertheSkin,13300000,2614251,"Drama,Horror,Sci-Fi",,,19.65602255639098,-10685749,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2014-09-12,NoGoodDeed,13200000,52543632,,,,398.05781818181816,39343632,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-03,BlackSwan,13000000,106954678,"Drama,Thriller",FoxS,222400000,822.7282923076923,93954678,Winter,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-02-11,JustinBieberNeverSayNever,13000000,73013910,,Par.,26000000,561.6454615384615,60013910,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-04,TheFirstPurge,13000000,69488745,,Uni.,67500000,534.5288076923076,56488745,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-16,MiraclesfromHeaven,13000000,61705123,,TriS,12200000,474.65479230769233,48705123,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-24,TheShallows,13000000,55121623,"Drama,Horror,Thriller",Sony,64000000,424.0124846153846,42121623,Summer,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2014-02-14,AboutLastNight,13000000,48637684,,,,374.1360307692308,35637684,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-10,StVincent,13000000,44137712,,Wein.,10700000,339.5208615384616,31137712,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-02,EarthtoEcho,13000000,38934842,,Rela.,6400000,299.49878461538464,25934842,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,21andOver,13000000,25682380,,Rela.,22400000,197.55676923076922,12682380,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10,ExMachina,13000000,25440971,"Drama,Mystery,Sci-Fi",A24,11400000,195.6997769230769,12440971,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016-03-11,EyeintheSky,13000000,18704596,,BST,,143.88150769230768,5704596,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-22,Admission,13000000,18007317,,Focus,,138.5178230769231,5007317,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-21,ThePerksofBeingaWallflower,13000000,17742948,Drama,LG/S,15600000,136.4842153846154,4742948,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-10-16,Room,13000000,14677674,"Drama,Thriller",A24,20700000,112.9051846153846,1677674,Autumn,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-10-16,Woodlawn,13000000,14394097,,PFR,,110.72382307692308,1394097,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17,BajrangiBhaijaan,13000000,8178001,,Eros,,62.9077,-4821999,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-09,RobinsonCrusoe,13000000,8005586,,,,61.58143076923078,-4994414,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-07,BenisBack,13000000,3703182,,RAtt.,,28.486015384615378,-9296818,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-26,Chloe,13000000,3075255,,SPC,8600000,23.655807692307693,-9924745,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-04,Youth,13000000,2703296,,FoxS,,20.794584615384615,-10296704,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-26,UnProphÃ¨te,13000000,2087720,,,,16.059384615384616,-10912280,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-03,ILoveYouPhillipMorris,13000000,2037459,,RAtt.,18700000,15.672761538461538,-10962541,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-24,TheVaticanTapes,13000000,1784763,,LGF,,13.728946153846152,-11215237,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-29,AttacktheBlock,13000000,1024175,,SGem,4800000,7.878269230769232,-11975825,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-14,Brothers,13000000,656688,,,,5.051446153846154,-12343312,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-23,InTheLandofBloodandHoney,13000000,303877,,,,2.3375153846153847,-12696123,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-18,TheKillerInsideMe,13000000,217277,,IFC,3800000,1.6713615384615386,-12782723,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-30,Womb,13000000,0,,,,0.0,-13000000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,TheCall,12800000,51872378,"Crime,Drama,Horror",TriS,16700000,405.252953125,39072378,Spring,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2016-08-05,OperationChromite,12700000,1022720,,CJ,,8.052913385826772,-11677280,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-12,TheDrop,12600000,10724389,"Crime,Drama",FoxS,7900000,85.1141984126984,-1875611,Autumn,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2010-09-03,Machete,12500000,26593646,"Action,Crime,Thriller",Fox,17500000,212.74916800000003,14093646,Autumn,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-10-15,Conviction,12500000,6797696,,FoxS,2900000,54.38156800000001,-5702304,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-21,SolitaryMan,12500000,4360548,,Anch.,818000,34.884384000000004,-8139452,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-17,CasinoJack,12500000,2039869,,ATO,40700,16.318952,-10460131,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-16,ThePerfectGame,12500000,1089445,,IW,2800000,8.71556,-11410555,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-05,ThePaperboy,12500000,677200,,MNE,661000,5.4176,-11822800,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,ErnestetCelestine,12500000,292562,,,,2.340496,-12207438,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-04,ALittleBitofHeaven,12500000,10011,,MNE,1300000,0.080088,-12489989,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-06,TheFaultinOurStars,12000000,124872350,"Drama,Romance",,,1040.6029166666667,112872350,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-04-20,ThinkLikeaMan,12000000,91547205,,SGem,4500000,762.893375,79547205,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-16,HeavenisforReal,12000000,91386097,,TriS,9900000,761.5508083333333,79386097,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-24,ActofValor,12000000,70012847,,Rela.,11300000,583.4403916666668,58012847,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-03,Chronicle,12000000,64575175,"Drama,Sci-Fi,Thriller",,,538.1264583333334,52575175,Winter,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012-03-02,ProjectX,12000000,54731865,Comedy,WB,48000000,456.098875,42731865,Spring,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-10,ThreeBillboardsOutsideEbbingMissouri,12000000,54513740,"Crime,Drama",FoxS,104700000,454.28116666666665,42513740,Autumn,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2016-11-25,Lion,12000000,51739495,"Biography,Drama",Wein.,88600000,431.16245833333335,39739495,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018-05-04,Overboard,12000000,50316123,,,,419.301025,38316123,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-22,Philomena,12000000,37709979,,Wein.,62400000,314.249825,25709979,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-24,PaperTowns,12000000,32000304,,Fox,53500000,266.6692,20000304,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-12,HellorHighWater,12000000,27007844,"Action,Crime,Drama",LGF,10900000,225.06536666666665,15007844,Summer,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2012-07-05,KatyPerryPartofMe,12000000,25326071,,Par.,7400000,211.0505916666667,13326071,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-12,TopFive,12000000,25317379,,Par.,800000,210.9781583333333,13317379,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-30,ProjectAlmanac,12000000,22348241,,Par.,10900000,186.23534166666667,10348241,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-14,JustWright,12000000,21540363,,FoxS,29900,179.50302499999995,9540363,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-15,Nebraska,12000000,17654912,"Adventure,Comedy,Drama",Par.,10000000,147.12426666666667,5654912,Autumn,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-12-09,YoungAdult,12000000,16311571,,Par.,6600000,135.92975833333333,4311571,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,AboutTime,12000000,15323921,"Comedy,Drama,Fantasy",Uni.,71800000,127.69934166666668,3323921,Autumn,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-12-14,IfBealeStreetCouldTalk,12000000,14915773,,Annapurna,5700000,124.29810833333332,2915773,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-14,WishUpon,12000000,14301505,,BG,,119.17920833333334,2301505,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-21,Unforgettable,12000000,11368012,,,,94.73343333333332,-631988,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-13,Marshall,12000000,10051659,,,,83.763825,-1948341,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-14,Arbitrage,12000000,7919574,,RAtt.,27600000,65.99645,-4080426,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-01,ForGreaterGloryTheTrueStoryofCristiada,12000000,5669081,,,,47.24234166666667,-6330919,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-15,Lagrandebellezza,12000000,2883879,,,,24.032325,-9116121,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,Stoker,12000000,1703125,,FoxS,10400000,14.192708333333336,-10296875,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-11,KilltheIrishman,12000000,1188194,,,,9.901616666666667,-10811806,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-20,DarlingCompanion,12000000,793352,,SPC,,6.611266666666666,-11206648,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-04,Ondine,12000000,550472,,Magn.,1100000,4.587266666666666,-11449528,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-03,Sanqiangpaianjingqi,12000000,190946,,,,1.5912166666666667,-11809054,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-09,Trash,12000000,17484,,FCW,4800000,0.1457,-11982516,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-19,5DaysofWar,12000000,17479,,Anch.,,0.14565833333333333,-11982521,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-11,10DaysinaMadhouse,12000000,14616,,,,0.1218,-11985384,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-31,Sanchengji,12000000,0,,,,0.0,-12000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-31,TuXiaChuanQi,12000000,0,,,,0.0,-12000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-10,Triangle,12000000,0,,,,0.0,-12000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-19,SupesuBatorushippuYamato,12000000,0,,,,0.0,-12000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-03,DriveHard,12000000,0,,,,0.0,-12000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-30,DancinItsOn,12000000,0,,,,0.0,-12000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23,TheDressmaker,11900000,2022115,,BG,,16.99256302521008,-9877885,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-20,Carol,11800000,12711491,"Drama,Romance",Wein.,27600000,107.7245,911491,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016-01-22,DirtyGrandpa,11500000,35593113,Comedy,LGF,58500000,309.50533043478265,24093113,Winter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-10,TheFighter,11000000,93617009,"Biography,Drama,Sport",Par.,35600000,851.0637181818181,82617009,Winter,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2014-08-22,IfIStay,11000000,50474843,"Drama,Fantasy,Music",WB (NL),28400000,458.8622090909091,39474843,Summer,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-11-04,Brooklyn,11000000,38322743,"Drama,Romance",FoxS,23800000,348.38857272727273,27322743,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
